gene	n_bins	sum_x1_ESC	sum_x2_NPC	ratio_x2_over_x1
Ppp1r3d	3	7	17	2.4285714285714284
Ppp1r3e	3	8	7	0.875
Ppp1r3f	2	2	2	1.0
Ppp1r3g	3	8	11	1.375
Ppp1r42	3	4	10	2.5
Ppp1r7	2	2	4	2.0
Ppp1r8	3	13	12	0.9230769230769231
Ppp1r9a	3	4	6	1.5
Ppp1r9b	3	7	21	3.0
Ppp2ca	3	9	7	0.7777777777777778
Ppp2cb	3	2	4	2.0
Ppp2r1a	3	28	25	0.8928571428571429
Ppp2r1b	3	6	6	1.0
Ppp2r2a	3	5	3	0.6
Ppp2r2b	3	3	8	2.6666666666666665
Ppp2r2c	3	8	4	0.5
Ppp2r2cos	3	12	17	1.4166666666666667
Ppp2r2d	2	0	0	NA
Ppp2r3a	3	6	2	0.3333333333333333
Ppp2r3c	1	1	2	2.0
Ppp2r3d	3	0	0	NA
Ppp2r5a	3	18	14	0.7777777777777778
Ppp2r5b	3	10	24	2.4
Ppp2r5c	3	12	9	0.75
Ppp2r5d	3	10	5	0.5
Ppp2r5e	3	3	4	1.3333333333333333
Ppp3ca	3	3	7	2.3333333333333335
Ppp3cb	1	5	4	0.8
Ppp3cc	3	3	9	3.0
Ppp3r1	3	9	7	0.7777777777777778
Ppp3r2	3	7	6	0.8571428571428571
Ppp4c	3	11	14	1.2727272727272727
Ppp4r1	3	6	6	1.0
Ppp4r1l-ps	3	8	25	3.125
Ppp4r2	3	0	2	NA
Ppp4r3a	2	4	6	1.5
Ppp4r3b	3	12	16	1.3333333333333333
Ppp4r4	3	1	8	8.0
Ppp5c	3	0	1	NA
Ppp6c	3	1	3	3.0
Ppp6r1	3	7	7	1.0
Ppp6r2	3	8	10	1.25
Ppp6r3	3	9	14	1.5555555555555556
Pprc1	3	6	14	2.3333333333333335
Ppt1	3	5	12	2.4
Ppt2	3	11	3	0.2727272727272727
Pptc7	3	3	12	4.0
Ppwd1	1	0	3	NA
Ppy	3	172	16	0.09302325581395349
Pqbp1	3	0	2	NA
Pqlc2	3	19	13	0.6842105263157895
Pqlc3	3	2	7	3.5
Pradc1	1	4	2	0.5
Praf2	3	3	9	3.0
Prag1	3	3	5	1.6666666666666667
Pram1	2	7	5	0.7142857142857143
Prame	3	2	6	3.0
Pramef12	3	1	1	1.0
Pramef17	3	1	2	2.0
Pramef20	3	4	9	2.25
Pramef25	3	0	3	NA
Pramef6	3	1	0	0.0
Pramef8	3	1	1	1.0
Pramel1	3	1	10	10.0
Pramel3	3	0	3	NA
Pramel4	3	7	11	1.5714285714285714
Pramel5	3	0	0	NA
Pramel6	3	0	6	NA
Pramel7	3	1	7	7.0
Prap1	3	0	0	NA
Prb1	3	0	0	NA
Prc1	3	3	7	2.3333333333333335
Prcc	3	0	0	NA
Prcd	3	4	5	1.25
Prcp	2	8	4	0.5
Prdm1	3	12	5	0.4166666666666667
Prdm10	3	10	10	1.0
Prdm11	3	38	15	0.39473684210526316
Prdm12	3	9	14	1.5555555555555556
Prdm13	3	6	7	1.1666666666666667
Prdm14	3	18	12	0.6666666666666666
Prdm15	3	18	7	0.3888888888888889
Prdm16	1	3	3	1.0
Prdm2	3	0	0	NA
Prdm4	3	6	14	2.3333333333333335
Prdm5	3	7	15	2.142857142857143
Prdm6	3	21	18	0.8571428571428571
Prdm8	3	11	11	1.0
Prdm9	3	9	21	2.3333333333333335
Prdx1	3	10	8	0.8
Prdx2	3	22	10	0.45454545454545453
Prdx3	3	10	10	1.0
Prdx4	3	2	4	2.0
Prdx5	1	3	4	1.3333333333333333
Prdx6	3	9	10	1.1111111111111112
Prdx6b	3	2	6	3.0
Preb	3	11	12	1.0909090909090908
Prelid1	1	63	2	0.031746031746031744
Prelid2	3	7	4	0.5714285714285714
Prelid3a	3	16	22	1.375
Prelid3b	3	35	17	0.4857142857142857
Prelp	3	0	0	NA
Prep	3	8	6	0.75
Prepl	3	10	16	1.6
Prex1	3	5	10	2.0
Prex2	3	10	21	2.1
Prf1	3	5	7	1.4
Prg2	3	5	10	2.0
Prg3	3	11	5	0.45454545454545453
Prg4	3	2	19	9.5
Prh1	3	0	1	NA
Prickle1	3	40	21	0.525
Prickle2	3	7	15	2.142857142857143
Prickle3	3	6	5	0.8333333333333334
Prickle4	3	35	9	0.2571428571428571
Prim1	3	6	15	2.5
Prim2	3	3	8	2.6666666666666665
Prima1	3	8	30	3.75
Primpol	3	5	8	1.6
Prkaa1	3	6	5	0.8333333333333334
Prkaa2	3	9	9	1.0
Prkab1	3	14	11	0.7857142857142857
Prkab2	3	0	4	NA
Prkaca	3	4	6	1.5
Prkacb	3	0	1	NA
Prkag1	3	4	3	0.75
Prkag2	3	25	11	0.44
Prkag2os1	3	7	6	0.8571428571428571
Prkag3	3	6	24	4.0
Prkar1a	3	10	14	1.4
Prkar1b	1	4	1	0.25
Prkar2a	3	3	8	2.6666666666666665
Prkar2b	3	14	10	0.7142857142857143
Prkca	3	0	0	NA
Prkcb	3	7	9	1.2857142857142858
Prkcd	3	14	21	1.5
Prkce	3	11	10	0.9090909090909091
Prkcg	3	4	6	1.5
Prkch	3	17	8	0.47058823529411764
Prkci	3	7	6	0.8571428571428571
Prkcq	3	22	8	0.36363636363636365
Prkcsh	1	4	2	0.5
Prkcz	3	21	17	0.8095238095238095
Prkd1	3	2	1	0.5
Prkd2	3	3	7	2.3333333333333335
Prkd3	3	6	11	1.8333333333333333
Prkdc	1	1	0	0.0
Prkg1	3	9	11	1.2222222222222223
Prkg2	3	3	7	2.3333333333333335
Prkn	1	5	2	0.4
Prkra	3	7	8	1.1428571428571428
Prkrip1	3	7	10	1.4285714285714286
Prkx	3	2	7	3.5
Prl	3	1	1	1.0
Prl2a1	3	0	1	NA
Prl2b1	3	0	8	NA
Prl2c1	3	1	4	4.0
Prl2c2	3	0	0	NA
Prl2c3	1	0	0	NA
Prl2c4	3	0	0	NA
Prl2c5	3	8	18	2.25
Prl3a1	3	6	10	1.6666666666666667
Prl3b1	3	2	9	4.5
Prl3c1	3	7	4	0.5714285714285714
Prl3d1	3	1	1	1.0
Prl3d2	3	1	10	10.0
Prl3d3	3	2	6	3.0
Prl4a1	3	2	2	1.0
Prl5a1	3	2	6	3.0
Prl6a1	3	4	11	2.75
Prl7a1	3	0	0	NA
Prl7a2	3	0	0	NA
Prl7b1	3	1	2	2.0
Prl7c1	3	2	15	7.5
Prl7d1	3	11	8	0.7272727272727273
Prl8a1	3	2	7	3.5
Prl8a2	3	2	6	3.0
Prl8a6	3	0	5	NA
Prl8a8	3	1	1	1.0
Prl8a9	3	2	6	3.0
Prlh	3	8	8	1.0
Prlhr	3	9	9	1.0
Prlr	3	10	10	1.0
Prm1	3	32	14	0.4375
Prm2	2	17	8	0.47058823529411764
Prm3	3	19	17	0.8947368421052632
Prmt1	3	9	7	0.7777777777777778
Prmt2	3	12	14	1.1666666666666667
Prmt3	3	16	8	0.5
Prmt5	3	14	12	0.8571428571428571
Prmt6	3	2	10	5.0
Prmt7	1	1	1	1.0
Prmt8	3	18	18	1.0
Prmt9	3	9	3	0.3333333333333333
Prn	1	6	2	0.3333333333333333
Prnd	3	8	9	1.125
Prnp	3	34	14	0.4117647058823529
Prob1	3	2	4	2.0
Proc	3	14	16	1.1428571428571428
Proca1	3	16	14	0.875
Procr	3	6	5	0.8333333333333334
Prodh	3	24	19	0.7916666666666666
Prodh2	3	0	0	NA
Prok1	3	3	4	1.3333333333333333
Prok2	3	7	22	3.142857142857143
Prokr1	3	9	5	0.5555555555555556
Prokr2	3	20	11	0.55
Prol1	3	5	19	3.8
Prom1	3	6	3	0.5
Prom2	3	2	3	1.5
Prop1	3	6	6	1.0
Prorp	3	16	3	0.1875
Prorsd1	3	4	8	2.0
Pros1	3	4	7	1.75
Proser1	1	3	6	2.0
Proser2	3	29	11	0.3793103448275862
Proser3	3	0	2	NA
Prox1	1	3	1	0.3333333333333333
Prox2	3	27	11	0.4074074074074074
Proz	3	17	13	0.7647058823529411
Prp2	3	0	1	NA
Prpf18	3	2	10	5.0
Prpf19	3	6	6	1.0
Prpf3	3	3	8	2.6666666666666665
Prpf31	1	0	4	NA
Prpf38a	3	3	12	4.0
Prpf38b	3	7	16	2.2857142857142856
Prpf39	3	7	6	0.8571428571428571
Prpf4	1	19	10	0.5263157894736842
Prpf40a	3	0	0	NA
Prpf40b	3	8	16	2.0
Prpf4b	3	4	4	1.0
Prpf6	3	8	11	1.375
Prpf8	3	9	9	1.0
Prph	3	131	65	0.4961832061068702
Prph2	3	6	14	2.3333333333333335
Prpmp5	3	0	0	NA
Prps1	3	0	0	NA
Prps1l1	3	0	3	NA
Prps1l3	3	4	8	2.0
Prps2	3	0	1	NA
Prpsap1	3	45	13	0.28888888888888886
Prpsap2	3	8	9	1.125
Prr11	3	3	10	3.3333333333333335
Prr12	3	1	2	2.0
Prr13	3	10	13	1.3
Prr14	3	14	8	0.5714285714285714
Prr14l	3	3	7	2.3333333333333335
Prr15	3	10	11	1.1
Prr15l	3	6	12	2.0
Prr16	3	6	18	3.0
Prr18	3	0	0	NA
Prr19	3	1	1	1.0
Prr22	3	35	11	0.3142857142857143
Prr23a1	3	31	20	0.6451612903225806
Prr23a2	3	23	13	0.5652173913043478
Prr23a3	3	223	50	0.2242152466367713
Prr27	3	5	15	3.0
Prr29	3	11	13	1.1818181818181819
Prr3	3	9	25	2.7777777777777777
Prr30	3	7	6	0.8571428571428571
Prr32	3	0	0	NA
Prr33	3	0	0	NA
Prr36	3	68	13	0.19117647058823528
Prr5	3	20	22	1.1
Prr5l	3	10	12	1.2
Prr7	3	10	6	0.6
Prr9	3	0	0	NA
Prrc1	3	5	6	1.2
Prrc2a	3	10	6	0.6
Prrc2b	3	12	18	1.5
Prrc2c	3	13	17	1.3076923076923077
Prrg1	3	1	1	1.0
Prrg2	3	4	9	2.25
Prrg3	3	1	7	7.0
Prrg4	3	7	9	1.2857142857142858
Prrt1	2	5	4	0.8
Prrt2	3	4	9	2.25
Prrt3	3	8	11	1.375
Prrt4	3	75	32	0.4266666666666667
Prrx1	3	8	21	2.625
Prrx2	3	13	11	0.8461538461538461
Prrxl1	3	26	12	0.46153846153846156
Prss1	3	0	2	NA
Prss12	3	18	11	0.6111111111111112
Prss16	3	2	2	1.0
Prss2	3	49	17	0.3469387755102041
Prss21	3	7	12	1.7142857142857142
Prss22	3	13	8	0.6153846153846154
Prss23	3	21	78	3.7142857142857144
Prss27	3	14	11	0.7857142857142857
Prss28	3	9	18	2.0
Prss29	3	20	30	1.5
Prss3	3	0	0	NA
Prss30	3	14	8	0.5714285714285714
Prss32	3	8	5	0.625
Prss33	3	6	7	1.1666666666666667
Prss34	3	8	12	1.5
Prss35	3	6	11	1.8333333333333333
Prss36	3	11	9	0.8181818181818182
Prss37	3	0	0	NA
Prss38	3	23	13	0.5652173913043478
Prss39	3	17	19	1.1176470588235294
Prss40	3	11	6	0.5454545454545454
Prss41	3	8	8	1.0
Prss42	3	17	8	0.47058823529411764
Prss43	3	11	11	1.0
Prss44	3	46	16	0.34782608695652173
Prss45	3	11	5	0.45454545454545453
Prss46	3	12	4	0.3333333333333333
Prss47	3	1	10	10.0
Prss48	3	7	7	1.0
Prss50	3	27	12	0.4444444444444444
Prss51	2	17	4	0.23529411764705882
Prss52	1	0	1	NA
Prss53	3	13	11	0.8461538461538461
Prss54	3	24	18	0.75
Prss55	3	19	10	0.5263157894736842
Prss56	3	12	5	0.4166666666666667
Prss57	3	6	19	3.1666666666666665
Prss58	3	3	7	2.3333333333333335
Prss8	3	16	12	0.75
Prtg	3	14	12	0.8571428571428571
Prtn3	3	13	93	7.153846153846154
Prune1	3	14	10	0.7142857142857143
Prune2	3	21	9	0.42857142857142855
Prx	3	14	11	0.7857142857142857
Prxl2a	3	0	0	NA
Prxl2b	3	15	9	0.6
Prxl2c	3	10	8	0.8
Psap	3	15	18	1.2
Psapl1	3	15	7	0.4666666666666667
Psat1	3	9	8	0.8888888888888888
Psca	3	37	18	0.4864864864864865
Psd	3	32	8	0.25
Psd2	3	9	7	0.7777777777777778
Psd3	3	10	9	0.9
Psd4	3	14	14	1.0
Psen1	3	5	7	1.4
Psen2	3	16	12	0.75
Psenen	1	0	1	NA
Psg-ps1	3	28	6	0.21428571428571427
Psg16	3	1	0	0.0
Psg17	3	0	0	NA
Psg18	3	8	10	1.25
Psg19	3	0	0	NA
Psg20	3	0	0	NA
Psg21	3	0	0	NA
Psg22	3	0	0	NA
Psg23	3	4	13	3.25
Psg25	3	6	4	0.6666666666666666
Psg26	3	9	7	0.7777777777777778
Psg27	3	0	2	NA
Psg28	3	26	14	0.5384615384615384
Psg29	3	1	2	2.0
Psip1	3	8	8	1.0
Pskh1	3	16	10	0.625
Psma1	3	1	4	4.0
Psma2	1	1	1	1.0
Psma3	3	8	10	1.25
Psma4	3	16	7	0.4375
Psma5	3	14	14	1.0
Psma6	3	14	13	0.9285714285714286
Psma7	3	16	9	0.5625
Psma8	3	4	6	1.5
Psmb1	3	1	1	1.0
Psmb10	3	5	9	1.8
Psmb11	3	4	1	0.25
Psmb2	3	10	10	1.0
Psmb3	3	8	3	0.375
Psmb4	3	13	5	0.38461538461538464
Psmb5	2	7	5	0.7142857142857143
Psmb6	3	11	4	0.36363636363636365
Psmb7	3	9	3	0.3333333333333333
Psmb8	3	5	5	1.0
Psmb9	3	32	6	0.1875
Psmc1	3	7	7	1.0
Psmc2	2	1	6	6.0
Psmc3	3	14	18	1.2857142857142858
Psmc3ip	3	34	10	0.29411764705882354
Psmc4	3	6	9	1.5
Psmc5	1	1	1	1.0
Psmc6	3	3	6	2.0
Psmd1	3	5	7	1.4
Psmd10	3	2	2	1.0
Psmd11	3	9	4	0.4444444444444444
Psmd12	3	3	9	3.0
Psmd13	1	0	0	NA
Psmd14	3	3	8	2.6666666666666665
Psmd2	3	39	7	0.1794871794871795
Psmd3	3	5	10	2.0
Psmd4	3	0	1	NA
Psmd5	3	22	15	0.6818181818181818
Psmd6	3	0	0	NA
Psmd7	3	6	6	1.0
Psmd8	3	7	8	1.1428571428571428
Psmd9	3	7	14	2.0
Psme1	3	11	22	2.0
Psme2	3	5	14	2.8
Psme2b	3	1	3	3.0
Psme3	3	13	14	1.0769230769230769
Psme4	3	6	16	2.6666666666666665
Psmf1	3	22	31	1.4090909090909092
Psmg1	3	5	7	1.4
Psmg2	1	0	1	NA
Psmg3	3	9	11	1.2222222222222223
Psmg4	3	61	34	0.5573770491803278
Psors1c2	3	15	11	0.7333333333333333
Pspc1	3	8	24	3.0
Psph	3	7	8	1.1428571428571428
Pspn	3	1	1	1.0
Psrc1	1	1	4	4.0
Pstk	3	2	9	4.5
Pstpip1	3	4	5	1.25
Pstpip2	3	4	3	0.75
Ptafr	3	2	5	2.5
Ptar1	3	2	6	3.0
Ptbp1	3	13	9	0.6923076923076923
Ptbp2	3	4	11	2.75
Ptbp3	3	9	4	0.4444444444444444
Ptcd1	3	0	0	NA
Ptcd2	3	9	7	0.7777777777777778
Ptcd3	3	7	13	1.8571428571428572
Ptch1	3	21	19	0.9047619047619048
Ptch2	3	11	12	1.0909090909090908
Ptchd1	3	3	4	1.3333333333333333
Ptchd3	3	1	1	1.0
Ptchd4	3	13	9	0.6923076923076923
Ptcra	3	29	57	1.9655172413793103
Ptdss1	3	0	0	NA
Ptdss2	3	0	0	NA
Pten	3	3	9	3.0
Pter	3	7	10	1.4285714285714286
Ptf1a	3	88	40	0.45454545454545453
Ptf1aos	2	50	35	0.7
Ptgdr	3	27	24	0.8888888888888888
Ptgdr2	3	3	3	1.0
Ptgds	3	14	13	0.9285714285714286
Ptger1	3	9	15	1.6666666666666667
Ptger2	3	12	7	0.5833333333333334
Ptger3	3	8	8	1.0
Ptger4	3	27	20	0.7407407407407407
Ptges	3	3	5	1.6666666666666667
Ptges2	3	8	14	1.75
Ptges3	3	10	11	1.1
Ptges3l	1	12	3	0.25
Ptgfr	3	4	14	3.5
Ptgfrn	3	9	6	0.6666666666666666
Ptgir	3	1	1	1.0
Ptgis	3	9	8	0.8888888888888888
Ptgr1	3	3	15	5.0
Ptgr2	3	4	4	1.0
Ptgs1	3	3	12	4.0
Ptgs2	1	0	0	NA
Ptgs2os	3	0	0	NA
Ptgs2os2	3	8	14	1.75
Pth	3	8	8	1.0
Pth1r	3	9	11	1.2222222222222223
Pth2	3	4	9	2.25
Pth2r	3	1	10	10.0
Pthlh	3	7	10	1.4285714285714286
Ptk2	3	9	22	2.4444444444444446
Ptk2b	3	17	14	0.8235294117647058
Ptk6	3	17	14	0.8235294117647058
Ptk7	3	5	8	1.6
Ptma	3	5	2	0.4
Ptms	2	7	8	1.1428571428571428
Ptn	3	3	18	6.0
Ptov1	3	1	7	7.0
Ptp4a1	1	1	4	4.0
Ptp4a2	3	71	13	0.18309859154929578
Ptp4a3	3	28	17	0.6071428571428571
Ptpa	1	0	2	NA
Ptpdc1	3	20	19	0.95
Ptpmt1	3	7	9	1.2857142857142858
Ptpn1	3	11	20	1.8181818181818181
Ptpn11	3	8	9	1.125
Ptpn12	3	6	16	2.6666666666666665
Ptpn13	3	9	17	1.8888888888888888
Ptpn14	3	20	6	0.3
Ptpn18	3	11	16	1.4545454545454546
Ptpn2	3	4	7	1.75
Ptpn20	3	12	11	0.9166666666666666
Ptpn21	3	26	12	0.46153846153846156
Ptpn22	3	11	9	0.8181818181818182
Ptpn23	3	6	5	0.8333333333333334
Ptpn3	3	11	10	0.9090909090909091
Ptpn4	3	9	7	0.7777777777777778
Ptpn5	3	1	5	5.0
Ptpn6	3	8	6	0.75
Ptpn7	1	5	9	1.8
Ptpn9	3	5	4	0.8
Ptpra	3	33	8	0.24242424242424243
Ptprb	3	13	4	0.3076923076923077
Ptprc	3	8	8	1.0
Ptprcap	3	8	9	1.125
Ptprd	3	2	10	5.0
Ptpre	3	31	16	0.5161290322580645
Ptprf	3	19	16	0.8421052631578947
Ptprg	3	7	18	2.5714285714285716
Ptprh	3	24	23	0.9583333333333334
Ptprj	3	10	14	1.4
Ptprk	3	4	9	2.25
Ptprm	3	9	16	1.7777777777777777
Ptprn	3	52	11	0.21153846153846154
Ptprn2	3	15	10	0.6666666666666666
Ptpro	3	9	15	1.6666666666666667
Ptprq	3	11	8	0.7272727272727273
Ptprr	3	5	3	0.6
Ptprs	3	8	9	1.125
Ptprt	3	10	15	1.5
Ptprtos	3	5	20	4.0
Ptpru	3	4	18	4.5
Ptprv	3	5	15	3.0
Ptprz1	3	56	18	0.32142857142857145
Ptrh1	1	5	2	0.4
Ptrh2	1	1	2	2.0
Ptrhd1	2	2	0	0.0
Pts	3	9	6	0.6666666666666666
Pttg1	3	13	9	0.6923076923076923
Pttg1ip	3	1	6	6.0
Ptx3	3	19	17	0.8947368421052632
Ptx4	3	21	16	0.7619047619047619
Pudp	3	4	15	3.75
Puf60	3	6	8	1.3333333333333333
Pum1	3	29	31	1.0689655172413792
Pum2	3	13	10	0.7692307692307693
Pum3	3	11	14	1.2727272727272727
Pura	3	9	11	1.2222222222222223
Purb	3	3	10	3.3333333333333335
Purg	2	7	6	0.8571428571428571
Pus1	3	9	12	1.3333333333333333
Pus10	3	4	12	3.0
Pus3	1	4	4	1.0
Pus7	3	5	7	1.4
Pus7l	3	18	22	1.2222222222222223
Pusl1	3	0	0	NA
Pvalb	3	9	9	1.0
Pvr	3	0	0	NA
Pvt1	3	13	19	1.4615384615384615
Pwp1	3	4	11	2.75
Pwp2	3	28	17	0.6071428571428571
Pwwp2a	3	12	11	0.9166666666666666
Pwwp2b	3	0	0	NA
Pwwp3a	3	12	7	0.5833333333333334
Pwwp3b	3	5	3	0.6
Pxdc1	3	8	11	1.375
Pxdn	3	15	15	1.0
Pxk	3	7	11	1.5714285714285714
Pxmp2	3	18	12	0.6666666666666666
Pxmp4	3	8	10	1.25
Pxn	3	5	11	2.2
Pxt1	3	1	5	5.0
Pxylp1	3	18	18	1.0
Pycard	3	10	15	1.5
Pycr1	3	4	4	1.0
Pycr2	3	13	10	0.7692307692307693
Pycrl	3	17	13	0.7647058823529411
Pygb	3	2	5	2.5
Pygl	3	11	6	0.5454545454545454
Pygm	3	9	15	1.6666666666666667
Pygo1	3	3	3	1.0
Pygo2	3	49	5	0.10204081632653061
Pym1	3	13	6	0.46153846153846156
Pyroxd1	3	4	5	1.25
Pyroxd2	3	6	9	1.5
Pyurf	3	4	10	2.5
Pyy	3	13	7	0.5384615384615384
Pzp	3	6	9	1.5
Qars	3	1	4	4.0
Qdpr	3	10	16	1.6
Qk	3	7	15	2.142857142857143
Qpct	3	11	11	1.0
Qpctl	3	0	0	NA
Qprt	3	12	13	1.0833333333333333
Qrfp	3	128	53	0.4140625
Qrfpr	3	4	12	3.0
Qrfprl	3	9	12	1.3333333333333333
Qrich1	3	8	10	1.25
Qrich2	3	7	5	0.7142857142857143
Qrsl1	3	6	9	1.5
Qser1	3	8	12	1.5
Qsox1	3	3	8	2.6666666666666665
Qsox2	3	8	10	1.25
Qtrt1	1	2	2	1.0
Qtrt2	3	31	12	0.3870967741935484
R3hcc1	3	1	7	7.0
R3hcc1l	3	3	11	3.6666666666666665
R3hdm1	1	2	1	0.5
R3hdm2	3	2	5	2.5
R3hdm4	3	45	9	0.2
R3hdml	3	2	7	3.5
R74862	2	0	0	NA
Rab10	3	7	13	1.8571428571428572
Rab10os	3	10	12	1.2
Rab11a	3	14	7	0.5
Rab11b	3	7	16	2.2857142857142856
Rab11fip1	3	10	21	2.1
Rab11fip2	3	11	7	0.6363636363636364
Rab11fip3	3	23	9	0.391304347826087
Rab11fip4	3	35	18	0.5142857142857142
Rab11fip4os1	3	8	23	2.875
Rab11fip4os2	3	11	17	1.5454545454545454
Rab11fip5	3	10	10	1.0
Rab12	3	6	8	1.3333333333333333
Rab13	1	1	1	1.0
Rab14	3	14	8	0.5714285714285714
Rab15	3	16	13	0.8125
Rab17	3	17	16	0.9411764705882353
Rab18	3	3	8	2.6666666666666665
Rab19	3	5	11	2.2
Rab1a	3	5	19	3.8
Rab1b	3	10	11	1.1
Rab20	2	100	32	0.32
Rab21	3	9	14	1.5555555555555556
Rab22a	1	3	8	2.6666666666666665
Rab23	1	6	3	0.5
Rab24	3	102	11	0.10784313725490197
Rab25	3	3	7	2.3333333333333335
Rab26	3	3	2	0.6666666666666666
Rab26os	2	2	7	3.5
Rab27a	3	10	14	1.4
Rab27b	3	6	17	2.8333333333333335
Rab28	3	4	10	2.5
Rab29	3	3	7	2.3333333333333335
Rab2a	3	7	8	1.1428571428571428
Rab2b	2	0	0	NA
Rab30	2	17	12	0.7058823529411765
Rab31	3	11	10	0.9090909090909091
Rab32	3	0	0	NA
Rab33a	3	4	3	0.75
Rab33b	3	7	10	1.4285714285714286
Rab34	3	1	8	8.0
Rab35	1	4	2	0.5
Rab36	3	25	17	0.68
Rab37	3	7	15	2.142857142857143
Rab38	3	0	14	NA
Rab39	3	0	0	NA
Rab39b	3	1	4	4.0
Rab3a	3	10	14	1.4
Rab3b	3	10	5	0.5
Rab3c	3	8	9	1.125
Rab3d	3	27	11	0.4074074074074074
Rab3gap1	3	7	11	1.5714285714285714
Rab3gap2	3	7	15	2.142857142857143
Rab3il1	1	6	4	0.6666666666666666
Rab3ip	3	11	12	1.0909090909090908
Rab40b	2	13	9	0.6923076923076923
Rab40c	3	13	9	0.6923076923076923
Rab42	3	7	13	1.8571428571428572
Rab43	3	10	12	1.2
Rab44	3	4	6	1.5
Rab4a	3	17	16	0.9411764705882353
Rab4b	3	5	6	1.2
Rab5a	3	0	7	NA
Rab5b	3	12	11	0.9166666666666666
Rab5c	3	21	14	0.6666666666666666
Rab5if	1	4	3	0.75
Rab6a	3	3	9	3.0
Rab6b	3	4	18	4.5
Rab7	3	6	2	0.3333333333333333
Rab7b	3	25	18	0.72
Rab8a	3	1	1	1.0
Rab8b	3	6	10	1.6666666666666667
Rab9	3	3	1	0.3333333333333333
Rab9b	3	0	3	NA
Rabac1	3	0	0	NA
Rabep1	3	11	6	0.5454545454545454
Rabep2	3	5	10	2.0
Rabepk	3	1	5	5.0
Rabgap1	1	0	0	NA
Rabgap1l	3	6	12	2.0
Rabgef1	3	5	13	2.6
Rabggta	3	9	10	1.1111111111111112
Rabggtb	1	1	1	1.0
Rabif	3	1	12	12.0
Rabl2	3	14	18	1.2857142857142858
Rabl3	1	6	4	0.6666666666666666
Rabl6	3	17	17	1.0
Rac1	3	5	13	2.6
Rac2	3	16	14	0.875
Rac3	3	9	11	1.2222222222222223
Racgap1	3	13	16	1.2307692307692308
Rack1	3	4	5	1.25
Rad1	1	1	0	0.0
Rad17	3	2	3	1.5
Rad18	3	3	8	2.6666666666666665
Rad21	3	5	15	3.0
Rad21l	3	21	28	1.3333333333333333
Rad23a	3	9	11	1.2222222222222223
Rad23b	3	2	12	6.0
Rad50	3	8	3	0.375
Rad51	3	4	22	5.5
Rad51ap1	3	9	10	1.1111111111111112
Rad51ap2	3	48	11	0.22916666666666666
Rad51b	2	4	4	1.0
Rad51c	3	4	11	2.75
Rad51d	3	1	10	10.0
Rad52	3	18	8	0.4444444444444444
Rad54b	3	7	14	2.0
Rad54l	3	7	5	0.7142857142857143
Rad54l2	3	0	5	NA
Rad9a	3	11	25	2.272727272727273
Rad9b	3	7	8	1.1428571428571428
Radil	3	6	7	1.1666666666666667
Radx	3	20	6	0.3
Rae1	3	37	19	0.5135135135135135
Raet1a	1	0	0	NA
Raet1b	3	0	1	NA
Raet1c	1	0	1	NA
Raet1d	3	0	0	NA
Raet1e	3	0	0	NA
Raf1	2	2	7	3.5
Rag1	3	3	8	2.6666666666666665
Rag2	3	10	11	1.1
Rai1	3	27	19	0.7037037037037037
Rai14	3	6	10	1.6666666666666667
Rai2	3	2	2	1.0
Rala	3	0	0	NA
Ralb	3	5	3	0.6
Ralbp1	3	5	8	1.6
Ralgapa1	3	6	3	0.5
Ralgapa2	3	7	13	1.8571428571428572
Ralgapb	3	24	16	0.6666666666666666
Ralgds	3	12	6	0.5
Ralgps1	3	11	10	0.9090909090909091
Ralgps2	3	0	0	NA
Raly	3	14	15	1.0714285714285714
Ralyl	3	3	27	9.0
Ramac	3	3	9	3.0
Ramp1	3	5	8	1.6
Ramp2	3	7	11	1.5714285714285714
Ramp3	3	29	27	0.9310344827586207
Ran	3	36	11	0.3055555555555556
Ranbp1	3	10	10	1.0
Ranbp10	3	26	16	0.6153846153846154
Ranbp17	3	3	13	4.333333333333333
Ranbp2	3	8	9	1.125
Ranbp3	3	10	22	2.2
Ranbp3l	3	13	22	1.6923076923076923
Ranbp6	3	3	12	4.0
Ranbp9	3	11	14	1.2727272727272727
Rangap1	3	9	10	1.1111111111111112
Rangrf	3	8	10	1.25
Rap1a	3	20	18	0.9
Rap1b	3	7	7	1.0
Rap1gap	3	12	7	0.5833333333333334
Rap1gap2	3	8	14	1.75
Rap1gapos	3	20	7	0.35
Rap1gds1	3	11	15	1.3636363636363635
Rap2a	3	6	14	2.3333333333333335
Rap2b	3	0	0	NA
Rap2c	3	5	10	2.0
Rapgef1	3	11	12	1.0909090909090908
Rapgef2	3	7	12	1.7142857142857142
Rapgef3	3	34	10	0.29411764705882354
Rapgef4	3	18	9	0.5
Rapgef5	3	4	8	2.0
Rapgef6	3	3	8	2.6666666666666665
Rapgefl1	3	8	5	0.625
Raph1	3	7	4	0.5714285714285714
Rapsn	3	12	15	1.25
Rara	3	71	46	0.647887323943662
Rarb	3	0	1	NA
Rarg	3	14	11	0.7857142857142857
Rarres1	3	2	9	4.5
Rarres2	3	33	12	0.36363636363636365
Rars	3	9	7	0.7777777777777778
Rars2	1	0	3	NA
Rasa1	3	3	9	3.0
Rasa2	3	7	15	2.142857142857143
Rasa3	3	59	19	0.3220338983050847
